Max page lockable size: 8192MB
4,Device to Device,7.36806e-05,0.05056
4,Host to Device,0.000360419,0.010336
4,Device to host,0.000257556,0.014464
4,Host to Device - cudaHostAllocDefault,0.000247692,0.01504
4,Device to Host - cudaHostAllocDefault,0.000351708,0.010592
4,Host to Device - cudaHostAllocPortable,0.000246643,0.015104
4,Device to Host - cudaHostAllocPortable,0.000348549,0.010688
4,Host to Device - cudaHostAllocMapped,0.000258701,0.0144
4,Device to Host - cudaHostAllocMapped,0.000354925,0.010496
4,Device(on host) to Device - cudaHostAllocMapped,0.000261021,0.014272
4,Device to Device(on host) - cudaHostAllocMapped,0.000364938,0.010208
4,Host to Device - cudaHostAllocWriteCombined,0.000167504,0.02224
4,Device to Host - cudaHostAllocWriteCombined,0.000337436,0.01104
4,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.000182469,0.020416
4,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.000358201,0.0104
8,Device to Device,0.000179376,0.041536
8,Host to Device,0.000834518,0.008928
8,Device to host,0.000507256,0.014688
8,Host to Device - cudaHostAllocDefault,0.000523215,0.01424
8,Device to Host - cudaHostAllocDefault,0.000729877,0.010208
8,Host to Device - cudaHostAllocPortable,0.000509476,0.014624
8,Device to Host - cudaHostAllocPortable,0.000718613,0.010368
8,Host to Device - cudaHostAllocMapped,0.000512843,0.014528
8,Device to Host - cudaHostAllocMapped,0.000716402,0.0104
8,Device(on host) to Device - cudaHostAllocMapped,0.000520874,0.014304
8,Device to Device(on host) - cudaHostAllocMapped,0.000732172,0.010176
8,Host to Device - cudaHostAllocWriteCombined,0.000275866,0.027008
8,Device to Host - cudaHostAllocWriteCombined,0.000701297,0.010624
8,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.000312944,0.023808
8,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.000751067,0.00992
16,Device to Device,0.00043683,0.034112
16,Host to Device,0.00169331,0.0088
16,Device to host,0.00102343,0.01456
16,Host to Device - cudaHostAllocDefault,0.00105592,0.014112
16,Device to Host - cudaHostAllocDefault,0.00145975,0.010208
16,Host to Device - cudaHostAllocPortable,0.00103251,0.014432
16,Device to Host - cudaHostAllocPortable,0.00145519,0.01024
16,Host to Device - cudaHostAllocMapped,0.00104175,0.014304
16,Device to Host - cudaHostAllocMapped,0.00166308,0.00896
16,Device(on host) to Device - cudaHostAllocMapped,0.00105353,0.014144
16,Device to Device(on host) - cudaHostAllocMapped,0.00146896,0.010144
16,Host to Device - cudaHostAllocWriteCombined,0.000698143,0.021344
16,Device to Host - cudaHostAllocWriteCombined,0.00140683,0.010592
16,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.000670016,0.02224
16,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.00145519,0.01024
32,Device to Device,0.000881934,0.033792
32,Host to Device,0.00344934,0.00864
32,Device to host,0.00204686,0.01456
32,Host to Device - cudaHostAllocDefault,0.00207885,0.014336
32,Device to Host - cudaHostAllocDefault,0.00289231,0.010304
32,Host to Device - cudaHostAllocPortable,0.00205137,0.014528
32,Device to Host - cudaHostAllocPortable,0.00289231,0.010304
32,Host to Device - cudaHostAllocMapped,0.0020835,0.014304
32,Device to Host - cudaHostAllocMapped,0.00288335,0.010336
32,Device(on host) to Device - cudaHostAllocMapped,0.00201585,0.014784
32,Device to Device(on host) - cudaHostAllocMapped,0.00338663,0.0088
32,Host to Device - cudaHostAllocWriteCombined,0.000871209,0.034208
32,Device to Host - cudaHostAllocWriteCombined,0.00274726,0.010848
32,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.00144615,0.020608
32,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.00291038,0.01024
64,Device to Device,0.00174405,0.034176
64,Host to Device,0.00692433,0.008608
64,Device to host,0.00422369,0.014112
64,Host to Device - cudaHostAllocDefault,0.00415769,0.014336
64,Device to Host - cudaHostAllocDefault,0.00562733,0.010592
64,Host to Device - cudaHostAllocPortable,0.00405805,0.014688
64,Device to Host - cudaHostAllocPortable,0.00535243,0.011136
64,Host to Device - cudaHostAllocMapped,0.0045878,0.012992
64,Device to Host - cudaHostAllocMapped,0.00557678,0.010688
64,Device(on host) to Device - cudaHostAllocMapped,0.00421413,0.014144
64,Device to Device(on host) - cudaHostAllocMapped,0.0056788,0.010496
64,Host to Device - cudaHostAllocWriteCombined,0.00228265,0.026112
64,Device to Host - cudaHostAllocWriteCombined,0.00543045,0.010976
64,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0028968,0.020576
64,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.00580263,0.010272
128,Device to Device,0.00359931,0.03312
128,Host to Device,0.0137465,0.008672
128,Device to host,0.0080634,0.014784
128,Host to Device - cudaHostAllocDefault,0.00840923,0.014176
128,Device to Host - cudaHostAllocDefault,0.0112547,0.010592
128,Host to Device - cudaHostAllocPortable,0.00824179,0.014464
128,Device to Host - cudaHostAllocPortable,0.0113576,0.010496
128,Host to Device - cudaHostAllocMapped,0.00833398,0.014304
128,Device to Host - cudaHostAllocMapped,0.0114273,0.010432
128,Device(on host) to Device - cudaHostAllocMapped,0.00829686,0.014368
128,Device to Device(on host) - cudaHostAllocMapped,0.0116053,0.010272
128,Host to Device - cudaHostAllocWriteCombined,0.00533709,0.022336
128,Device to Host - cudaHostAllocWriteCombined,0.0106742,0.011168
128,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.00575779,0.020704
128,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0117147,0.010176
256,Device to Device,0.00721257,0.033056
256,Host to Device,0.0273918,0.008704
256,Device to host,0.0156197,0.015264
256,Host to Device - cudaHostAllocDefault,0.0164836,0.014464
256,Device to Host - cudaHostAllocDefault,0.0226461,0.010528
256,Host to Device - cudaHostAllocPortable,0.0163032,0.014624
256,Device to Host - cudaHostAllocPortable,0.0225093,0.010592
256,Host to Device - cudaHostAllocMapped,0.0167053,0.014272
256,Device to Host - cudaHostAllocMapped,0.0227152,0.010496
256,Device(on host) to Device - cudaHostAllocMapped,0.0168185,0.014176
256,Device to Device(on host) - cudaHostAllocMapped,0.0231384,0.010304
256,Host to Device - cudaHostAllocWriteCombined,0.00789256,0.030208
256,Device to Host - cudaHostAllocWriteCombined,0.0217218,0.010976
256,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0115334,0.020672
256,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0233561,0.010208
512,Device to Device,0.0142051,0.033568
512,Host to Device,0.054186,0.0088
512,Device to host,0.0316373,0.015072
512,Host to Device - cudaHostAllocDefault,0.0335612,0.014208
512,Device to Host - cudaHostAllocDefault,0.0454304,0.010496
512,Host to Device - cudaHostAllocPortable,0.0325353,0.014656
512,Device to Host - cudaHostAllocPortable,0.0454304,0.010496
512,Host to Device - cudaHostAllocMapped,0.0327498,0.01456
512,Device to Host - cudaHostAllocMapped,0.0446143,0.010688
512,Device(on host) to Device - cudaHostAllocMapped,0.0334107,0.014272
512,Device to Device(on host) - cudaHostAllocMapped,0.0464211,0.010272
512,Host to Device - cudaHostAllocWriteCombined,0.0215335,0.022144
512,Device to Host - cudaHostAllocWriteCombined,0.0422129,0.011296
512,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0215646,0.022112
512,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0459912,0.010368
1024,Device to Device,0.0289062,0.032992
1024,Host to Device,0.106818,0.008928
1024,Device to host,0.0610703,0.015616
1024,Host to Device - cudaHostAllocDefault,0.0659343,0.014464
1024,Device to Host - cudaHostAllocDefault,0.0903101,0.01056
1024,Host to Device - cudaHostAllocPortable,0.0632746,0.015072
1024,Device to Host - cudaHostAllocPortable,0.0894965,0.010656
1024,Host to Device - cudaHostAllocMapped,0.065356,0.014592
1024,Device to Host - cudaHostAllocMapped,0.0884342,0.010784
1024,Device(on host) to Device - cudaHostAllocMapped,0.0663749,0.014368
1024,Device to Device(on host) - cudaHostAllocMapped,0.0925538,0.010304
1024,Host to Device - cudaHostAllocWriteCombined,0.0443487,0.021504
1024,Device to Host - cudaHostAllocWriteCombined,0.0866347,0.011008
1024,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0411634,0.023168
1024,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0908607,0.010496
2048,Device to Device,0.056929,0.033504
2048,Host to Device,0.199347,0.009568
2048,Device to host,0.110175,0.017312
2048,Host to Device - cudaHostAllocDefault,0.130426,0.014624
2048,Device to Host - cudaHostAllocDefault,0.180074,0.010592
2048,Host to Device - cudaHostAllocPortable,0.12736,0.014976
2048,Device to Host - cudaHostAllocPortable,0.177924,0.01072
2048,Host to Device - cudaHostAllocMapped,0.129294,0.014752
2048,Device to Host - cudaHostAllocMapped,0.175308,0.01088
2048,Device(on host) to Device - cudaHostAllocMapped,0.131578,0.014496
2048,Device to Device(on host) - cudaHostAllocMapped,0.177924,0.01072
2048,Host to Device - cudaHostAllocWriteCombined,0.0866347,0.022016
2048,Device to Host - cudaHostAllocWriteCombined,0.174283,0.010944
2048,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0873968,0.021824
2048,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.180074,0.010592
4096,Device to Device,0.0998403,0.038208
4096,Host to Device,0.36793,0.010368
4096,Device to host,0.206602,0.018464
4096,Host to Device - cudaHostAllocDefault,0.252562,0.015104
4096,Device to Host - cudaHostAllocDefault,0.345534,0.01104
4096,Host to Device - cudaHostAllocPortable,0.25044,0.015232
