Max page lockable size: 227.4MB
4804,Host to Device - cudaHostAllocWriteCombined,0.0724805
4804,Device to Host - cudaHostAllocWriteCombined,0.0806779
4804,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0740544
4804,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0711526
5604,Device to Device,0.758595
5604,Host to Device,0.0815897
5604,Device to host,0.0512081
5604,Host to Device - cudaHostAllocDefault,0.0837688
5604,Device to Host - cudaHostAllocDefault,0.0922499
5604,Host to Device - cudaHostAllocPortable,0.0896142
5604,Device to Host - cudaHostAllocPortable,0.0582284
5604,Host to Device - cudaHostAllocMapped,0.09743
5604,Device to Host - cudaHostAllocMapped,0.0534397
5604,Device(on host) to Device - cudaHostAllocMapped,0.0882564
5604,Device to Device(on host) - cudaHostAllocMapped,0.086616
5604,Host to Device - cudaHostAllocWriteCombined,0.0883042
5604,Device to Host - cudaHostAllocWriteCombined,0.0853022
5604,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0878287
5604,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0840711
6404,Device to Device,0.862875
6404,Host to Device,0.0945616
6404,Device to host,0.095875
6404,Host to Device - cudaHostAllocDefault,0.0662099
6404,Device to Host - cudaHostAllocDefault,0.107362
6404,Host to Device - cudaHostAllocPortable,0.104826
6404,Device to Host - cudaHostAllocPortable,0.0988234
6404,Host to Device - cudaHostAllocMapped,0.104065
6404,Device to Host - cudaHostAllocMapped,0.0976839
6404,Device(on host) to Device - cudaHostAllocMapped,0.0644471
6404,Device to Device(on host) - cudaHostAllocMapped,0.106625
6404,Host to Device - cudaHostAllocWriteCombined,0.005778
6404,Device to Host - cudaHostAllocWriteCombined,0.111806
6404,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.113716
6404,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.0986143
7204,Device to Device,0.975181
7204,Host to Device,0.106159
7204,Device to host,0.107135
7204,Host to Device - cudaHostAllocDefault,0.114383
7204,Device to Host - cudaHostAllocDefault,0.074587
7204,Host to Device - cudaHostAllocPortable,0.0739817
7204,Device to Host - cudaHostAllocPortable,0.1159
7204,Host to Device - cudaHostAllocMapped,0.124135
7204,Device to Host - cudaHostAllocMapped,0.0846443
7204,Device(on host) to Device - cudaHostAllocMapped,0.106537
7204,Device to Device(on host) - cudaHostAllocMapped,0.117921
7204,Host to Device - cudaHostAllocWriteCombined,0.106482
7204,Device to Host - cudaHostAllocWriteCombined,0.00653851
7204,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.110291
7204,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.11206
8004,Device to Device,1.07846
8004,Host to Device,0.116067
8004,Device to host,0.116707
8004,Host to Device - cudaHostAllocDefault,0.0789651
8004,Device to Host - cudaHostAllocDefault,0.147248
8004,Host to Device - cudaHostAllocPortable,0.118008
8004,Device to Host - cudaHostAllocPortable,0.112862
8004,Host to Device - cudaHostAllocMapped,0.142825
8004,Device to Host - cudaHostAllocMapped,0.0814785
8004,Device(on host) to Device - cudaHostAllocMapped,0.127433
8004,Device to Device(on host) - cudaHostAllocMapped,0.0728643
8004,Host to Device - cudaHostAllocWriteCombined,0.00687099
8004,Device to Host - cudaHostAllocWriteCombined,0.101635
8004,Device(on host) to Device - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.116883
8004,Device to Device(on host) - cudaHostAllocMapped | cudaHostAllocWriteCombined,0.125713
8804,Device to Device,1.18625
8804,Host to Device,0.131333
8804,Device to host,0.0854955
8804,Host to Device - cudaHostAllocDefault,0.139787
8804,Device to Host - cudaHostAllocDefault,0.0907973
8804,Host to Device - cudaHostAllocPortable,0.0897164
8804,Device to Host - cudaHostAllocPortable,0.16105
8804,Host to Device - cudaHostAllocMapped,0.131535
8804,Device to Host - cudaHostAllocMapped,0.14395
